timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
151228000,0.0042438684,0.0,0.0
151428000,0.0077038016,0.0,0.0
151632000,0.0013226917,0.0,0.0
151828000,0.0030185136,0.0,0.0
152028000,0.0029267347,0.0,0.0
152228000,0.0011941808,0.0,0.0
152428000,0.0044204714,0.0,0.0
152632000,0.0034464942,0.0,0.0
152828000,0.005065892,0.0,0.0
153032000,0.0015711739,0.0,0.0
153228000,0.0018550658,0.0,0.0
153428000,0.0032151942,0.0,0.0
153628000,0.0038473413,0.0,0.0
153828000,0.001138648,0.0,0.0
154032000,0.0024404298,0.0,0.0
154228000,0.0017203194,0.0,0.0
154428000,0.0058856797,0.0,0.0
154632000,0.0031758253,0.0,0.0
154828000,0.009827357,0.0,0.0
155032000,0.0036909853,0.0,0.0
155232000,0.0023202167,0.0,0.0
155428000,0.0012056406,0.0,0.0
155628000,0.0022274489,0.0,0.0
155828000,0.0028219246,0.0,0.0
156028000,0.0061406814,0.0,0.0
156228000,0.007228419,0.0,0.0
156428000,0.0012147797,0.0,0.0
156628000,0.0059820814,0.0,0.0
156828000,0.0054969653,0.0,0.0
157028000,0.0031324755,0.0,0.0
157228000,0.0025564788,0.0,0.0
157432000,0.001435879,0.0,0.0
157628000,0.002531866,0.0,0.0
157828000,0.003985691,0.0,0.0
158028000,0.00456071,0.0,0.0
158228000,0.005790807,0.0,0.0
158428000,0.0024765616,0.0,0.0
158628000,0.0009745679,0.0,0.0
158828000,0.004022608,0.0,0.0
159032000,0.007698371,0.0,0.0
159228000,0.004290265,0.0,0.0
159428000,0.012671491,0.0,0.0
159628000,0.0044960957,0.0,0.0
159828000,0.011380039,0.0,0.0
160032000,0.0027652162,0.0,0.0
160228000,0.002355394,0.0,0.0
160428000,0.0022712348,0.0,0.0
160628000,0.00257893,0.0,0.0
160828000,0.0014834461,0.0,0.0
161028000,0.0020351945,0.0,0.0
161228000,0.0048239287,0.0,0.0
161428000,0.0016767781,0.0,0.0
161628000,0.0031563633,0.0,0.0
161828000,0.0018307607,0.0,0.0
162028000,0.009297441,0.0,0.0
162232000,0.0006191994,0.0,0.0
162428000,0.0041016806,0.0,0.0
162632000,0.0031062132,0.0,0.0
162832000,0.0032830415,0.0,0.0
163028000,0.00252301,0.0,0.0
163228000,0.0033258027,0.0,0.0
163428000,0.002687251,0.0,0.0
163632000,0.002606117,0.0,0.0
163828000,0.0017348109,0.0,0.0
164028000,0.001223173,0.0,0.0
164228000,0.0024433725,0.0,0.0
164428000,0.006961076,0.0,0.0
164628000,0.0015931479,0.0,0.0
164832000,0.0018399138,0.0,0.0
165028000,0.0037097172,0.0,0.0
165228000,0.0008471897,0.0,0.0
165428000,0.005163848,0.0,0.0
165632000,0.004758472,0.0,0.0
165828000,0.0025475107,0.0,0.0
166028000,0.0030974224,0.0,0.0
166232000,0.0061660474,0.0,0.0
166428000,0.008906578,0.0,0.0
166632000,0.004553466,0.0,0.0
166828000,0.0052637337,0.0,0.0
167032000,0.0018500442,0.0,0.0
167228000,0.0044236844,0.0,0.0
167428000,0.0066644526,0.0,0.0
167628000,0.0023863043,0.0,0.0
167832000,0.0024512657,0.0,0.0
168028000,0.010066192,0.0,0.0
168232000,0.0016335535,0.0,0.0
168428000,0.002264547,0.0,0.0
168628000,0.005762966,0.0,0.0
168828000,0.0035050167,0.0,0.0
169032000,0.0030694052,0.0,0.0
169228000,0.0028046179,0.0,0.0
169432000,0.003465914,0.0,0.0
169628000,0.005144218,0.0,0.0
169828000,0.008461266,0.0,0.0
170032000,0.002876169,0.0,0.0
170228000,0.0020826326,0.0,0.0
170432000,0.0049487744,0.0,0.0
170628000,0.002718176,0.0,0.0
170828000,0.005903576,0.0,0.0
171032000,0.0036086924,0.0,0.0
171228000,0.0034786498,0.0,0.0
171432000,0.0048639574,0.0,0.0
171628000,0.0027966048,0.0,0.0
171828000,0.0025470483,0.0,0.0
172032000,0.0035469865,0.0,0.0
172228000,0.0040934975,0.0,0.0
172428000,0.005106762,0.0,0.0
172632000,0.0013684285,0.0,0.0
172828000,0.0043606334,0.0,0.0
173032000,0.001788345,0.0,0.0
173232000,0.0037938624,0.0,0.0
173428000,0.0029071893,0.0,0.0
173628000,0.0003170665,0.0,0.0
173828000,0.008977236,0.0,0.0
174028000,0.0033257785,0.0,0.0
174228000,0.0056260456,0.0,0.0
174432000,0.0024592236,0.0,0.0
174628000,0.00087154063,0.0,0.0
174832000,0.000933425,0.0,0.0
175028000,0.0020559968,0.0,0.0
175232000,0.0030262033,0.0,0.0
175432000,0.00302987,0.0,0.0
175628000,0.0017523589,0.0,0.0
175828000,0.006192744,0.0,0.0
176028000,0.005044868,0.0,0.0
176228000,0.0040040514,0.0,0.0
176432000,0.002905559,0.0,0.0
176628000,0.0057399604,0.0,0.0
176832000,0.0035357627,0.0,0.0
177032000,0.0018074284,0.0,0.0
177228000,0.0010679978,0.0,0.0
177428000,0.0024167146,0.0,0.0
177628000,0.0020686048,0.0,0.0
177828000,0.0025266467,0.0,0.0
178032000,0.004418001,0.0,0.0
178228000,0.008336752,0.0,0.0
178428000,0.0031706272,0.0,0.0
178628000,0.0045595267,0.0,0.0
178828000,0.0009200109,0.0,0.0
179028000,0.0020877712,0.0,0.0
179232000,0.0037722671,0.0,0.0
179428000,0.0022247585,0.0,0.0
179628000,0.0048755277,0.0,0.0
179828000,0.002603741,0.0,0.0
180028000,0.0072782673,0.0,0.0
180228000,0.0028177642,0.0,0.0
180432000,0.0016428328,0.0,0.0
180628000,0.0047132396,0.0,0.0
180828000,0.0043951063,0.0,0.0
181028000,0.0058519607,0.0,0.0
181232000,0.007625108,0.0,0.0
181428000,0.00692172,0.0,0.0
181628000,0.004469142,0.0,0.0
181828000,0.009395362,0.0,0.0
182028000,0.0038813206,0.0,0.0
182228000,0.0024269545,0.0,0.0
182428000,0.003158829,0.0,0.0
182628000,0.0026692578,0.0,0.0
182828000,0.0007905695,0.0,0.0
183028000,0.0025666615,0.0,0.0
183232000,0.0056906585,0.0,0.0
183428000,0.0047656363,0.0,0.0
183628000,0.0058729313,0.0,0.0
183828000,0.0028620514,0.0,0.0
184028000,0.0034318857,0.0,0.0
184228000,0.0022489002,0.0,0.0
184432000,0.0057215043,0.0,0.0
184628000,0.0061672227,0.0,0.0
184828000,0.010414653,0.0,0.0
185032000,0.006107019,0.0,0.0
185228000,0.002405823,0.0,0.0
185428000,0.0011302072,0.0,0.0
185628000,0.0008479071,0.0,0.0
185828000,0.0045439266,0.0,0.0
186032000,0.0074824807,0.0,0.0
186228000,0.0045973244,0.0,0.0
186428000,0.00481463,0.0,0.0
186632000,0.0034504863,0.0,0.0
186832000,0.0008951069,0.0,0.0
187028000,0.003645852,0.0,0.0
187228000,0.006026849,0.0,0.0
187432000,0.008641085,0.0,0.0
187628000,0.0017374231,0.0,0.0
187828000,0.005068027,0.0,0.0
188028000,0.004184014,0.0,0.0
188228000,0.0041395472,0.0,0.0
188428000,0.003277418,0.0,0.0
188628000,0.008829619,0.0,0.0
188832000,0.004996117,0.0,0.0
189028000,0.0045589483,0.0,0.0
189228000,0.008023022,0.0,0.0
189432000,0.006843619,0.0,0.0
189628000,0.003020562,0.0,0.0
189832000,0.0031160787,0.0,0.0
190028000,0.0031867602,0.0,0.0
190228000,0.0069193854,0.0,0.0
190428000,0.0026761082,0.0,0.0
190628000,0.002969328,0.0,0.0
190828000,0.008292063,0.0,0.0
191028000,0.005374667,0.0,0.0
191232000,0.0031328064,0.0,0.0
191428000,0.0067423815,0.0,0.0
191628000,0.003996532,0.0,0.0
191828000,0.005066001,0.0,0.0
192028000,0.0062318617,0.0,0.0
192228000,0.002060217,0.0,0.0
192432000,0.0011025056,0.0,0.0
192632000,0.003780158,0.0,0.0
192832000,0.00077880704,0.0,0.0
193028000,0.0013468022,0.0,0.0
193228000,0.0034098937,0.0,0.0
193432000,0.0030227632,0.0,0.0
193628000,0.0021155016,0.0,0.0
193828000,0.005059859,0.0,0.0
194028000,0.0023232938,0.0,0.0
194228000,0.0042517725,0.0,0.0
194428000,0.009029868,0.0,0.0
194628000,0.0029845953,0.0,0.0
194832000,0.003356341,0.0,0.0
195028000,0.008445196,0.0,0.0
195232000,0.003310084,0.0,0.0
195432000,0.0067690006,0.0,0.0
195628000,0.0060035763,0.0,0.0
195828000,0.0033421917,0.0,0.0
196028000,0.0022949923,0.0,0.0
196228000,0.0032586644,0.0,0.0
196428000,0.0012141932,0.0,0.0
196628000,0.00438896,0.0,0.0
196828000,0.0018796802,0.0,0.0
197028000,0.003403342,0.0,0.0
197228000,0.0024343408,0.0,0.0
197428000,0.0037271283,0.0,0.0
197628000,0.002408046,0.0,0.0
197828000,0.0017059238,0.0,0.0
198028000,0.0015812047,0.0,0.0
198232000,0.0035193828,0.0,0.0
198428000,0.0029901336,0.0,0.0
198628000,0.0009771672,0.0,0.0
198828000,0.00094773824,0.0,0.0
199032000,0.001974277,0.0,0.0
199228000,0.010124647,0.0,0.0
199432000,0.0016218161,0.0,0.0
199628000,0.0020833225,0.0,0.0
199828000,0.0036028735,0.0,0.0
200032000,0.00208767,0.0,0.0
200228000,0.0014516996,0.0,0.0
200432000,0.001693736,0.0,0.0
200628000,0.0036538006,0.0,0.0
200828000,0.006367504,0.0,0.0
201028000,0.0053214827,0.0,0.0
201232000,0.0017290256,0.0,0.0
201428000,0.0044804537,0.0,0.0
201628000,0.011284363,0.0,0.0
201828000,0.0044942666,0.0,0.0
202032000,0.0033205787,0.0,0.0
202232000,0.0022351712,0.0,0.0
202428000,0.0004328364,0.0,0.0
202628000,0.0045668413,0.0,0.0
202828000,0.0015237244,0.0,0.0
203028000,0.0053831064,0.0,0.0
203228000,0.0037233443,0.0,0.0
203428000,0.0037461559,0.0,0.0
203628000,0.0028505935,0.0,0.0
203832000,0.002319473,0.0,0.0
204028000,0.0051018116,0.0,0.0
204228000,0.0032049643,0.0,0.0
204428000,0.003743668,0.0,0.0
204628000,0.00092693744,0.0,0.0
204832000,0.0030182467,0.0,0.0
205032000,0.0067163995,0.0,0.0
205232000,0.004935683,0.0,0.0
205432000,0.003597941,0.0,0.0
205628000,0.0040819957,0.0,0.0
205832000,0.0035778254,0.0,0.0
206028000,0.0017949642,0.0,0.0
206232000,0.005015681,0.0,0.0
206432000,0.0021950947,0.0,0.0
206628000,0.0013433549,0.0,0.0
206828000,0.00249816,0.0,0.0
207028000,0.0020098712,0.0,0.0
207228000,0.0071459943,0.0,0.0
207432000,0.003288274,0.0,0.0
207628000,0.0019028113,0.0,0.0
207828000,0.0036318481,0.0,0.0
208028000,0.0062703257,0.0,0.0
208228000,0.0023057833,0.0,0.0
208428000,0.0019122378,0.0,0.0
208628000,0.0036760538,0.0,0.0
208832000,0.0043718424,0.0,0.0
209028000,0.0037379214,0.0,0.0
209232000,0.003930734,0.0,0.0
209428000,0.0038263483,0.0,0.0
209628000,0.0030843425,0.0,0.0
209832000,0.0027824943,0.0,0.0
210028000,0.0069615925,0.0,0.0
210228000,0.0016067901,0.0,0.0
210428000,0.001843068,0.0,0.0
210628000,0.0042557376,0.0,0.0
210832000,0.0014482762,0.0,0.0
211028000,0.0015681984,0.0,0.0
211228000,0.0042586094,0.0,0.0
211428000,0.0049271793,0.0,0.0
211628000,0.0018378667,0.0,0.0
211828000,0.0033949383,0.0,0.0
212032000,0.0035700204,0.0,0.0
212232000,0.0019559085,0.0,0.0
212428000,0.0034401214,0.0,0.0
212628000,0.0015252705,0.0,0.0
212832000,0.005496771,0.0,0.0
213028000,0.013372368,0.0,0.0
213228000,0.0066143735,0.0,0.0
213432000,0.0021262802,0.0,0.0
213632000,0.0042124256,0.0,0.0
213828000,0.00060966896,0.0,0.0
214028000,0.008526721,0.0,0.0
214228000,0.007500951,0.0,0.0
214428000,0.0033087148,0.0,0.0
214632000,0.0021405737,0.0,0.0
214828000,0.0022350664,0.0,0.0
215028000,0.0011963585,0.0,0.0
215232000,0.0128034195,0.0,0.0
215432000,0.0016621206,0.0,0.0
215628000,0.0032113942,0.0,0.0
215832000,0.003072854,0.0,0.0
216032000,0.0013877657,0.0,0.0
216228000,0.0024008597,0.0,0.0
216428000,0.008696128,0.0,0.0
216628000,0.0022537839,0.0,0.0
216828000,0.0056190686,0.0,0.0
217028000,0.0019329722,0.0,0.0
217232000,0.0032349287,0.0,0.0
217432000,0.0018018697,0.0,0.0
217628000,0.0060967095,0.0,0.0
217828000,0.003073884,0.0,0.0
218032000,0.00837484,0.0,0.0
218228000,0.012011271,0.0,0.0
218428000,0.006464703,0.0,0.0
218628000,0.0015210765,0.0,0.0
218832000,0.0035248674,0.0,0.0
219028000,0.0006112275,0.0,0.0
219228000,0.0035426172,0.0,0.0
219432000,0.0036065863,0.0,0.0
219628000,0.004076435,0.0,0.0
219828000,0.0065855393,0.0,0.0
220028000,0.0017588343,0.0,0.0
220228000,0.0036359222,0.0,0.0
220432000,0.0019810821,0.0,0.0
220628000,0.004215885,0.0,0.0
220828000,0.0015204756,0.0,0.0
221028000,0.004694208,0.0,0.0
221228000,0.0028409085,0.0,0.0
221428000,0.0061698686,0.0,0.0
221628000,0.0028314781,0.0,0.0
221828000,0.007107265,0.0,0.0
222028000,0.0069287117,0.0,0.0
222228000,0.0009758782,0.0,0.0
222428000,0.004484611,0.0,0.0
222628000,0.005273449,0.0,0.0
222828000,0.0024342325,0.0,0.0
223028000,0.001800058,0.0,0.0
223228000,0.0029340799,0.0,0.0
223432000,0.0024958213,0.0,0.0
223628000,0.006822969,0.0,0.0
223828000,0.00043183385,0.0,0.0
224032000,0.0007978978,0.0,0.0
224232000,0.003986595,0.0,0.0
224432000,0.0047873054,0.0,0.0
224628000,0.0064086257,0.0,0.0
224828000,0.011934219,0.0,0.0
225028000,0.003932059,0.0,0.0
225232000,0.0031309528,0.0,0.0
225432000,0.0029644114,0.0,0.0
225628000,0.0030094455,0.0,0.0
225828000,0.0018947163,0.0,0.0
226028000,0.004721976,0.0,0.0
226228000,0.0035839807,0.0,0.0
226432000,0.0025939394,0.0,0.0
226628000,0.0022998636,0.0,0.0
226832000,0.0040819314,0.0,0.0
227028000,0.0049310066,0.0,0.0
227232000,0.0035615608,0.0,0.0
227428000,0.0019495378,0.0,0.0
227628000,0.007506459,0.0,0.0
227832000,0.0080651725,0.0,0.0
228028000,0.0023262058,0.0,0.0
228228000,0.0026809592,0.0,0.0
228428000,0.0016498915,0.0,0.0
228628000,0.0014929913,0.0,0.0
228832000,0.00047557734,0.0,0.0
229028000,0.0026041537,0.0,0.0
229228000,0.005575719,0.0,0.0
229428000,0.001903277,0.0,0.0
229628000,0.0075017097,0.0,0.0
229828000,0.0023484144,0.0,0.0
230028000,0.0026962864,0.0,0.0
230232000,0.0012896453,0.0,0.0
230428000,0.0016435531,0.0,0.0
230632000,0.0035612246,0.0,0.0
230832000,0.0045160875,0.0,0.0
231028000,0.0035898173,0.0,0.0
231228000,0.001318258,0.0,0.0
231428000,0.0015512357,0.0,0.0
231628000,0.005655361,0.0,0.0
231832000,0.0045130313,0.0,0.0
232028000,0.0074707586,0.0,0.0
232228000,0.0036968512,0.0,0.0
232428000,0.007689722,0.0,0.0
232628000,0.0021588362,0.0,0.0
232828000,0.0053029377,0.0,0.0
233028000,0.004516995,0.0,0.0
233232000,0.0027868268,0.0,0.0
233428000,0.002449433,0.0,0.0
233628000,0.0049225003,0.0,0.0
233828000,0.006081728,0.0,0.0
234028000,0.0039442177,0.0,0.0
234228000,0.0031832934,0.0,0.0
234432000,0.0073285643,0.0,0.0
234628000,0.008456216,0.0,0.0
234832000,0.006421802,0.0,0.0
235032000,0.0032776617,0.0,0.0
235228000,0.0013537267,0.0,0.0
235432000,0.005553456,0.0,0.0
235632000,0.0026482446,0.0,0.0
235828000,0.00068335806,0.0,0.0
236032000,0.003017377,0.0,0.0
236232000,0.00408413,0.0,0.0
236428000,0.0029916682,0.0,0.0
236632000,0.0020486836,0.0,0.0
236832000,0.002160789,0.0,0.0
237032000,0.005458491,0.0,0.0
237228000,0.0015341731,0.0,0.0
237428000,0.0026222263,0.0,0.0
237628000,0.002561326,0.0,0.0
237832000,0.0027958085,0.0,0.0
238028000,0.002420109,0.0,0.0
238228000,0.002688445,0.0,0.0
238432000,0.004476994,0.0,0.0
238628000,0.004109417,0.0,0.0
238828000,0.009352225,0.0,0.0
239028000,0.0036316186,0.0,0.0
239228000,0.0054274444,0.0,0.0
239432000,0.0019368374,0.0,0.0
239628000,0.0028661268,0.0,0.0
239828000,0.001473085,0.0,0.0
240032000,0.00214895,0.0,0.0
240228000,0.003170068,0.0,0.0
240428000,0.0030050555,0.0,0.0
240628000,0.004179362,0.0,0.0
240832000,0.0036408228,0.0,0.0
241028000,0.0032570567,0.0,0.0
241232000,0.0014558753,0.0,0.0
241428000,0.0021694105,0.0,0.0
241628000,0.0057834582,0.0,0.0
241828000,0.008773385,0.0,0.0
242028000,0.0031188088,0.0,0.0
242228000,0.0042642625,0.0,0.0
242428000,0.002968839,0.0,0.0
242628000,0.0016179172,0.0,0.0
242828000,0.004305258,0.0,0.0
243028000,0.0028494985,0.0,0.0
243228000,0.0030727112,0.0,0.0
243432000,0.00986881,0.0,0.0
243632000,0.0035845668,0.0,0.0
243828000,0.007893269,0.0,0.0
244028000,0.0013315319,0.0,0.0
244228000,0.0034472232,0.0,0.0
244432000,0.002041197,0.0,0.0
244628000,0.0025757176,0.0,0.0
244828000,0.0066437675,0.0,0.0
245032000,0.007668717,0.0,0.0
245228000,0.0053150384,0.0,0.0
245432000,0.0028907198,0.0,0.0
245628000,0.012218089,0.0,0.0
245828000,0.0014431358,0.0,0.0
246032000,0.0007657397,0.0,0.0
246228000,0.0019068344,0.0,0.0
246428000,0.00444147,0.0,0.0
246632000,0.0041648066,0.0,0.0
246832000,0.006139432,0.0,0.0
247032000,0.005344065,0.0,0.0
247228000,0.0029827664,0.0,0.0
247428000,0.0032249736,0.0,0.0
247628000,0.0033720445,0.0,0.0
247832000,0.0019164132,0.0,0.0
248028000,0.0103715835,0.0,0.0
248228000,0.0016899124,0.0,0.0
248428000,0.0042937347,0.0,0.0
248628000,0.002358885,0.0,0.0
248828000,0.003413739,0.0,0.0
249028000,0.0057575167,0.0,0.0
249228000,0.0137408655,0.0,0.0
249428000,0.0015598568,0.0,0.0
249628000,0.0022978147,0.0,0.0
249832000,0.010071336,0.0,0.0
250028000,0.004511412,0.0,0.0
250228000,0.004362571,0.0,0.0
250428000,0.0057399864,0.0,0.0
250628000,0.0016226121,0.0,0.0
250832000,0.001504346,0.0,0.0
251032000,0.004317196,0.0,0.0
251232000,0.0031499036,0.0,0.0
251428000,0.0021222264,0.0,0.0
251628000,0.0073359706,0.0,0.0
251832000,0.0026830034,0.0,0.0
252028000,0.014421552,0.0,0.0
252228000,0.0018174638,0.0,0.0
252244000,0.0021232998,0.0,0.0
401112000,0.0027562578,0.0,0.0
401312000,0.004092948,0.0,0.0
401516000,0.0029066321,0.0,0.0
401712000,0.0056182053,0.0,0.0
401912000,0.0027411852,0.0,0.0
