timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
23892000,23888000,4000000.0,1.0,0.020916333,11.148405,0.0,255,0,6,4,0,0,0,0,1,1,37
24176000,0,4000000.0,1.0,0.0,25.56175,0.0,0,0,0,0,0,2,0,0,1,1,43
24892000,23888000,4000000.0,1.0,0.020916333,10.909362,0.0,255,0,6,4,0,0,0,0,1,1,37
24940000,24936000,4000000.0,1.0,0.020916333,10.909362,0.0,255,0,6,4,0,0,0,0,1,1,37
25176000,0,4000000.0,1.0,0.0,25.588644,0.0,0,0,0,0,0,2,0,0,1,1,43
25888000,25884000,4000000.0,1.0,0.020916333,11.104581,0.0,255,0,6,4,0,0,0,0,1,1,37
26176000,0,4000000.0,1.0,0.0,25.565735,0.0,0,0,0,0,0,2,0,0,1,1,43
26888000,26884000,4000000.0,1.0,0.020916333,10.977091,0.0,255,0,6,4,0,0,0,0,1,1,37
27176000,0,4000000.0,1.0,0.0,25.548803,0.0,0,0,0,0,0,2,0,0,1,1,43
27888000,27884000,4000000.0,1.0,0.020916333,11.06474,0.0,255,0,6,4,0,0,0,0,1,1,37
28176000,0,4000000.0,1.0,0.0,25.772905,0.0,0,0,0,0,0,2,0,0,1,1,43
28884000,28880000,4000000.0,1.0,0.020916333,10.993027,0.0,255,0,6,4,0,0,0,0,1,1,37
