timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
181196000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
182204000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
183212000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
184220000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
185228000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
186236000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
187244000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
188252000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
189260000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
190268000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
191276000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
192284000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
193292000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
194300000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
195308000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
196316000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
197324000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
198332000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
199340000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
200348000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
201356000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
202364000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
203372000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
204380000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
205388000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
206396000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
207404000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
208412000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
209420000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
210428000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
211436000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
212444000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
213452000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
214460000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
215468000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
216476000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
217484000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
218492000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
219500000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
220508000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
221516000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222524000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223532000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
224540000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
225548000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226556000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
227564000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
228572000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
229580000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
230588000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
231596000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
232604000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
233612000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
234620000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
235628000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
236636000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
237644000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
238652000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
239096000,2359343,2097167,2359343,0.0,0.0,5,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
239168000,2359343,2097167,2359343,0.0,0.0,5,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
