timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
97168000,32767,32767,32767,32767,32767,32767,32767
97172000,32767,32767,32767,32767,0,0,32767
97176000,32767,32767,32767,32767,32767,32767,32767
97184000,32767,32767,32767,32767,32767,32767,32767
97188000,32767,32767,32767,32767,32767,32767,32767
97192000,32767,32767,32767,32767,0,0,32767
97196000,32767,32767,32767,32767,32767,32767,32767
97200000,32767,32767,32767,32767,0,0,32767
97204000,32767,32767,32767,32767,32767,32767,32767
97208000,32767,32767,32767,32767,32767,32767,32767
97212000,32767,32767,32767,32767,0,0,32767
97216000,32767,32767,32767,32767,32767,32767,32767
97220000,32767,32767,32767,32767,0,0,32767
97224000,32767,32767,32767,32767,32767,32767,32767
97228000,32767,32767,32767,32767,32767,32767,32767
97232000,32767,32767,32767,32767,32767,32767,32767
97236000,32767,32767,32767,32767,-40,-40,32767
97240000,32767,32767,32767,32767,0,0,32767
97244000,32767,32767,32767,32767,32767,32767,32767
97248000,32767,32767,32767,32767,32767,32767,32767
97256000,32767,32767,32767,32767,32767,32767,32767
97260000,32767,32767,32767,32767,0,0,32767
97264000,32767,32767,32767,32767,32767,32767,32767
97268000,32767,32767,32767,32767,32767,32767,32767
97272000,32767,32767,32767,32767,0,0,32767
97276000,32767,32767,32767,32767,32767,32767,32767
97280000,32767,32767,32767,32767,0,0,32767
97284000,32767,32767,32767,32767,32767,32767,32767
97288000,32767,32767,32767,32767,32767,32767,32767
97292000,32767,32767,32767,32767,0,0,32767
97296000,32767,32767,32767,32767,32767,32767,32767
97300000,32767,32767,32767,32767,0,0,32767
97304000,32767,32767,32767,32767,32767,32767,32767
97308000,32767,32767,32767,32767,32767,32767,32767
97312000,32767,32767,32767,32767,0,0,32767
97316000,32767,32767,32767,32767,32767,32767,32767
97320000,32767,32767,0,32767,0,0,32767
97324000,32767,32767,32767,32767,32767,32767,32767
97328000,32767,32767,32767,32767,32767,32767,32767
97336000,32767,32767,32767,32767,32767,32767,32767
97344000,32767,32767,32767,32767,32767,32767,32767
97352000,32767,32767,32767,32767,0,0,32767
97356000,32767,32767,32767,32767,32767,32767,32767
97360000,32767,32767,32767,32767,0,0,32767
97364000,32767,32767,32767,32767,32767,32767,32767
97368000,32767,32767,32767,32767,32767,32767,32767
97372000,32767,32767,32767,32767,0,0,32767
97376000,32767,32767,32767,32767,32767,32767,32767
97380000,32767,32767,32767,32767,0,0,32767
97384000,32767,32767,32767,32767,32767,32767,32767
97388000,32767,32767,32767,32767,32767,32767,32767
97392000,32767,32767,32767,32767,0,0,32767
97396000,32767,32767,32767,32767,32767,32767,32767
97400000,32767,32767,32767,32767,0,0,32767
97404000,32767,32767,32767,32767,32767,32767,32767
97408000,32767,32767,32767,32767,32767,32767,32767
97412000,32767,32767,32767,32767,0,0,32767
97416000,32767,32767,32767,32767,32767,32767,32767
97420000,32767,32767,32767,32767,0,0,32767
97424000,32767,32767,32767,32767,32767,32767,32767
97428000,32767,32767,32767,32767,32767,32767,32767
97432000,32767,32767,32767,32767,0,0,32767
97436000,32767,32767,32767,32767,32767,32767,32767
97440000,32767,32767,32767,32767,0,0,32767
97444000,32767,32767,32767,32767,32767,32767,32767
97448000,32767,32767,32767,32767,32767,32767,32767
97456000,32767,32767,32767,32767,32767,32767,32767
97460000,32767,32767,32767,32767,0,0,32767
97464000,32767,32767,32767,32767,32767,32767,32767
97468000,32767,32767,32767,32767,32767,32767,32767
97472000,32767,32767,32767,32767,0,0,32767
97480000,32767,32767,32767,32767,0,0,32767
97484000,32767,32767,32767,32767,32767,32767,32767
97488000,32767,32767,32767,32767,32767,32767,32767
97492000,32767,32767,32767,32767,0,0,32767
97496000,32767,32767,32767,32767,32767,32767,32767
97500000,32767,32767,32767,32767,0,0,32767
97508000,32767,32767,32767,32767,32767,32767,32767
97512000,32767,32767,32767,32767,0,0,32767
97516000,32767,32767,32767,32767,32767,32767,32767
97520000,32767,32767,0,32767,0,0,32767
97528000,32767,32767,32767,32767,32767,32767,32767
97532000,32767,32767,32767,32767,0,0,32767
97536000,32767,32767,32767,32767,32767,32767,32767
97540000,32767,32767,32767,32767,0,0,32767
97544000,32767,32767,32767,32767,32767,32767,32767
97552000,32767,32767,32767,32767,0,0,32767
97556000,32767,32767,32767,32767,32767,32767,32767
97560000,32767,32767,32767,32767,0,0,32767
97564000,32767,32767,32767,32767,32767,32767,32767
97568000,32767,32767,32767,32767,32767,32767,32767
97572000,32767,32767,32767,32767,0,0,32767
97576000,32767,32767,32767,32767,32767,32767,32767
97584000,32767,32767,32767,32767,32767,32767,32767
97588000,32767,32767,32767,32767,32767,32767,32767
97592000,32767,32767,32767,32767,0,0,32767
97596000,32767,32767,32767,32767,32767,32767,32767
97600000,32767,32767,32767,32767,0,0,32767
97608000,32767,32767,32767,32767,32767,32767,32767
97612000,32767,32767,32767,32767,0,0,32767
97616000,32767,32767,32767,32767,32767,32767,32767
97624000,32767,32767,32767,32767,32767,32767,32767
97628000,32767,32767,32767,32767,32767,32767,32767
97632000,32767,32767,32767,32767,0,0,32767
97636000,32767,32767,32767,32767,32767,32767,32767
97640000,32767,32767,32767,32767,0,0,32767
97648000,32767,32767,32767,32767,32767,32767,32767
97652000,32767,32767,32767,32767,0,0,32767
97656000,32767,32767,32767,32767,32767,32767,32767
97660000,32767,32767,32767,32767,0,0,32767
97664000,32767,32767,32767,32767,32767,32767,32767
97668000,32767,32767,32767,32767,32767,32767,32767
97672000,32767,32767,32767,32767,0,0,32767
97676000,32767,32767,32767,32767,32767,32767,32767
97680000,32767,32767,32767,32767,0,0,32767
97684000,32767,32767,32767,32767,32767,32767,32767
97692000,32767,32767,32767,32767,0,0,32767
97696000,32767,32767,32767,32767,32767,32767,32767
97704000,32767,32767,32767,32767,32767,32767,32767
97708000,32767,32767,32767,32767,32767,32767,32767
97712000,32767,32767,32767,32767,0,0,32767
97716000,32767,32767,32767,32767,32767,32767,32767
97720000,32767,32767,0,32767,0,0,32767
97724000,32767,32767,32767,32767,32767,32767,32767
97728000,32767,32767,32767,32767,32767,32767,32767
97732000,32767,32767,32767,32767,0,0,32767
97736000,32767,32767,32767,32767,32767,32767,32767
97740000,32767,32767,32767,32767,0,0,32767
97744000,32767,32767,32767,32767,32767,32767,32767
97748000,32767,32767,32767,32767,32767,32767,32767
97752000,32767,32767,32767,32767,0,0,32767
97756000,32767,32767,32767,32767,32767,32767,32767
97760000,32767,32767,32767,32767,0,0,32767
97764000,32767,32767,32767,32767,32767,32767,32767
97768000,32767,32767,32767,32767,32767,32767,32767
97772000,32767,32767,32767,32767,0,0,32767
97776000,32767,32767,32767,32767,32767,32767,32767
97780000,32767,32767,32767,32767,0,0,32767
97784000,32767,32767,32767,32767,32767,32767,32767
97788000,32767,32767,32767,32767,32767,32767,32767
97792000,32767,32767,32767,32767,0,0,32767
97796000,32767,32767,32767,32767,32767,32767,32767
97800000,32767,32767,32767,32767,0,0,32767
97804000,32767,32767,32767,32767,32767,32767,32767
97808000,32767,32767,32767,32767,32767,32767,32767
97812000,32767,32767,32767,32767,0,0,32767
97816000,32767,32767,32767,32767,32767,32767,32767
97820000,32767,32767,32767,32767,0,0,32767
97828000,32767,32767,32767,32767,32767,32767,32767
97832000,32767,32767,32767,32767,0,0,32767
97836000,32767,32767,32767,32767,32767,32767,32767
97840000,32767,32767,32767,32767,0,0,32767
97844000,32767,32767,32767,32767,32767,32767,32767
97848000,32767,32767,32767,32767,32767,32767,32767
97852000,32767,32767,32767,32767,0,0,32767
97856000,32767,32767,32767,32767,32767,32767,32767
97864000,32767,32767,32767,32767,32767,32767,32767
97868000,32767,32767,32767,32767,32767,32767,32767
97872000,32767,32767,32767,32767,0,0,32767
97876000,32767,32767,32767,32767,32767,32767,32767
97880000,32767,32767,32767,32767,0,0,32767
97884000,32767,32767,32767,32767,32767,32767,32767
97888000,32767,32767,32767,32767,32767,32767,32767
97896000,32767,32767,32767,32767,32767,32767,32767
97904000,32767,32767,32767,32767,32767,32767,32767
97908000,32767,32767,32767,32767,32767,32767,32767
97912000,32767,32767,32767,32767,32767,0,32767
97916000,32767,32767,32767,32767,-40,32767,32767
97920000,32767,32767,0,32767,0,0,32767
97924000,32767,32767,32767,32767,32767,32767,32767
97928000,32767,32767,32767,32767,32767,32767,32767
97932000,32767,32767,32767,32767,0,0,32767
97936000,32767,32767,32767,32767,32767,32767,32767
97940000,32767,32767,32767,32767,0,0,32767
97944000,32767,32767,32767,32767,32767,32767,32767
97948000,32767,32767,32767,32767,32767,32767,32767
97952000,32767,32767,32767,32767,0,0,32767
97956000,32767,32767,32767,32767,32767,32767,32767
97960000,32767,32767,32767,32767,32767,0,32767
97964000,32767,32767,32767,32767,-40,32767,32767
97968000,32767,32767,32767,32767,32767,32767,32767
97976000,32767,32767,32767,32767,32767,32767,32767
97980000,32767,32767,32767,32767,0,0,32767
97984000,32767,32767,32767,32767,32767,32767,32767
97988000,32767,32767,32767,32767,32767,32767,32767
97992000,32767,32767,32767,32767,0,0,32767
97996000,32767,32767,32767,32767,32767,32767,32767
98000000,32767,32767,32767,32767,0,0,32767
98004000,32767,32767,32767,32767,32767,32767,32767
98008000,32767,32767,32767,32767,32767,32767,32767
98012000,32767,32767,32767,32767,0,0,32767
98016000,32767,32767,32767,32767,32767,32767,32767
98020000,32767,32767,32767,32767,0,0,32767
98024000,32767,32767,32767,32767,32767,32767,32767
98028000,32767,32767,32767,32767,32767,32767,32767
98032000,32767,32767,32767,32767,0,0,32767
98036000,32767,32767,32767,32767,32767,32767,32767
98040000,32767,32767,32767,32767,0,0,32767
98044000,32767,32767,32767,32767,32767,32767,32767
98048000,32767,32767,32767,32767,32767,32767,32767
98052000,32767,32767,32767,32767,0,0,32767
98056000,32767,32767,32767,32767,32767,32767,32767
98060000,32767,32767,32767,32767,32767,0,32767
98064000,32767,32767,32767,32767,-40,32767,32767
98068000,32767,32767,32767,32767,32767,32767,32767
98072000,32767,32767,32767,32767,0,0,32767
98076000,32767,32767,32767,32767,32767,32767,32767
98080000,32767,32767,32767,32767,0,0,32767
98084000,32767,32767,32767,32767,32767,32767,32767
98088000,32767,32767,32767,32767,32767,32767,32767
98092000,32767,32767,32767,32767,0,0,32767
98096000,32767,32767,32767,32767,32767,32767,32767
98104000,32767,32767,32767,32767,32767,32767,32767
98108000,32767,32767,32767,32767,32767,32767,32767
98112000,32767,32767,32767,32767,0,0,32767
98116000,32767,32767,32767,32767,32767,32767,32767
98120000,32767,32767,0,32767,0,0,32767
98128000,32767,32767,32767,32767,32767,32767,32767
98136000,32767,32767,32767,32767,32767,32767,32767
98144000,32767,32767,32767,32767,32767,32767,32767
98148000,32767,32767,32767,32767,32767,32767,32767
98152000,32767,32767,32767,32767,0,0,32767
98156000,32767,32767,32767,32767,32767,32767,32767
98160000,32767,32767,32767,32767,0,0,32767
98164000,32767,32767,32767,32767,32767,32767,32767
98168000,32767,32767,32767,32767,32767,32767,32767
98172000,32767,32767,32767,32767,0,0,32767
98176000,32767,32767,32767,32767,32767,32767,32767
98180000,32767,32767,32767,32767,32767,0,32767
98184000,32767,32767,32767,32767,-40,32767,32767
98188000,32767,32767,32767,32767,32767,32767,32767
98192000,32767,32767,32767,32767,0,0,32767
98196000,32767,32767,32767,32767,32767,32767,32767
98200000,32767,32767,32767,32767,0,0,32767
98204000,32767,32767,32767,32767,32767,32767,32767
98208000,32767,32767,32767,32767,32767,32767,32767
98212000,32767,32767,32767,32767,0,0,32767
98216000,32767,32767,32767,32767,32767,32767,32767
98224000,32767,32767,32767,32767,32767,32767,32767
98228000,32767,32767,32767,32767,32767,32767,32767
98232000,32767,32767,32767,32767,0,0,32767
98236000,32767,32767,32767,32767,32767,32767,32767
98240000,32767,32767,32767,32767,0,0,32767
98244000,32767,32767,32767,32767,32767,32767,32767
98248000,32767,32767,32767,32767,32767,32767,32767
98252000,32767,32767,32767,32767,0,0,32767
98256000,32767,32767,32767,32767,32767,32767,32767
98260000,32767,32767,32767,32767,0,0,32767
98264000,32767,32767,32767,32767,32767,32767,32767
98268000,32767,32767,32767,32767,32767,32767,32767
98272000,32767,32767,32767,32767,0,0,32767
98276000,32767,32767,32767,32767,32767,32767,32767
98280000,32767,32767,32767,32767,0,0,32767
98284000,32767,32767,32767,32767,32767,32767,32767
98288000,32767,32767,32767,32767,32767,32767,32767
98292000,32767,32767,32767,32767,0,0,32767
98296000,32767,32767,32767,32767,32767,32767,32767
98300000,32767,32767,32767,32767,0,0,32767
98304000,32767,32767,32767,32767,32767,32767,32767
98308000,32767,32767,32767,32767,32767,32767,32767
98312000,32767,32767,32767,32767,0,0,32767
98316000,32767,32767,32767,32767,32767,32767,32767
98320000,32767,32767,32767,32767,0,0,32767
98324000,32767,32767,32767,32767,32767,32767,32767
98328000,32767,32767,32767,32767,32767,32767,32767
98332000,32767,32767,32767,32767,0,0,32767
98336000,32767,32767,32767,32767,32767,32767,32767
98340000,32767,32767,32767,32767,0,0,32767
98344000,32767,32767,32767,32767,32767,32767,32767
98348000,32767,32767,32767,32767,32767,32767,32767
98352000,32767,32767,32767,32767,0,0,32767
98356000,32767,32767,32767,32767,32767,32767,32767
98360000,32767,32767,32767,32767,0,0,32767
98364000,32767,32767,32767,32767,32767,32767,32767
98368000,32767,32767,32767,32767,32767,32767,32767
98372000,32767,32767,32767,32767,0,0,32767
98380000,32767,32767,32767,32767,0,0,32767
98384000,32767,32767,32767,32767,32767,32767,32767
98388000,32767,32767,32767,32767,32767,32767,32767
98392000,32767,32767,32767,32767,0,0,32767
98396000,32767,32767,32767,32767,32767,32767,32767
98400000,32767,32767,32767,32767,0,0,32767
98408000,32767,32767,32767,32767,32767,32767,32767
98412000,32767,32767,32767,32767,0,0,32767
98416000,32767,32767,32767,32767,32767,32767,32767
98424000,32767,32767,32767,32767,32767,32767,32767
98428000,32767,32767,32767,32767,32767,32767,32767
98432000,32767,32767,32767,32767,0,0,32767
98436000,32767,32767,32767,32767,32767,32767,32767
98440000,32767,32767,32767,32767,0,0,32767
98444000,32767,32767,32767,32767,32767,32767,32767
98448000,32767,32767,32767,32767,32767,32767,32767
98452000,32767,32767,32767,32767,0,0,32767
98456000,32767,32767,32767,32767,32767,32767,32767
98460000,32767,32767,32767,32767,0,0,32767
98464000,32767,32767,32767,32767,32767,32767,32767
98472000,32767,32767,32767,32767,0,0,32767
98476000,32767,32767,32767,32767,32767,32767,32767
98480000,32767,32767,32767,32767,32767,0,32767
98484000,32767,32767,32767,32767,-40,32767,32767
98488000,32767,32767,32767,32767,32767,32767,32767
98492000,32767,32767,32767,32767,0,0,32767
98496000,32767,32767,32767,32767,32767,32767,32767
98504000,32767,32767,32767,32767,32767,32767,32767
98512000,32767,32767,32767,32767,0,0,32767
98516000,32767,32767,32767,32767,32767,32767,32767
98520000,32767,32767,32767,32767,0,0,32767
98524000,32767,32767,32767,32767,32767,32767,32767
98528000,32767,32767,32767,32767,32767,32767,32767
98536000,32767,32767,32767,32767,32767,-40,32767
98540000,32767,32767,32767,32767,0,0,32767
98544000,32767,32767,32767,32767,32767,32767,32767
98548000,32767,32767,32767,32767,32767,32767,32767
98552000,32767,32767,32767,32767,0,0,32767
98556000,32767,32767,32767,32767,32767,32767,32767
98560000,32767,32767,32767,32767,0,0,32767
98564000,32767,32767,32767,32767,32767,32767,32767
98568000,32767,32767,32767,32767,32767,32767,32767
98572000,32767,32767,32767,32767,0,0,32767
98576000,32767,32767,32767,32767,32767,32767,32767
98580000,32767,32767,32767,32767,32767,0,32767
98584000,32767,32767,32767,32767,-40,32767,32767
98592000,32767,32767,32767,32767,0,0,32767
98596000,32767,32767,32767,32767,32767,32767,32767
98600000,32767,32767,32767,32767,32767,0,32767
98604000,32767,32767,32767,32767,-40,32767,32767
98608000,32767,32767,32767,32767,32767,32767,32767
98612000,32767,32767,32767,32767,0,0,32767
98616000,32767,32767,32767,32767,32767,32767,32767
98620000,32767,32767,0,32767,0,0,32767
98624000,32767,32767,32767,32767,32767,32767,32767
98628000,32767,32767,32767,32767,32767,32767,32767
98632000,32767,32767,32767,32767,0,0,32767
98636000,32767,32767,32767,32767,32767,32767,32767
98640000,32767,32767,32767,32767,0,0,32767
98644000,32767,32767,32767,32767,32767,32767,32767
98648000,32767,32767,32767,32767,32767,32767,32767
98652000,32767,32767,32767,32767,0,0,32767
98656000,32767,32767,32767,32767,32767,32767,32767
98664000,32767,32767,32767,32767,32767,32767,32767
98668000,32767,32767,32767,32767,32767,32767,32767
98672000,32767,32767,32767,32767,0,0,32767
98676000,32767,32767,32767,32767,32767,32767,32767
98680000,32767,32767,32767,32767,0,0,32767
98684000,32767,32767,32767,32767,32767,32767,32767
98688000,32767,32767,32767,32767,32767,32767,32767
98692000,32767,32767,32767,32767,0,0,32767
98696000,32767,32767,32767,32767,32767,32767,32767
98700000,32767,32767,32767,32767,0,0,32767
98704000,32767,32767,32767,32767,32767,32767,32767
98708000,32767,32767,32767,32767,32767,32767,32767
98712000,32767,32767,32767,32767,0,0,32767
98720000,32767,32767,32767,32767,0,0,32767
98724000,32767,32767,32767,32767,32767,32767,32767
98728000,32767,32767,32767,32767,32767,32767,32767
98732000,32767,32767,32767,32767,32767,0,32767
98736000,32767,32767,32767,32767,-40,32767,32767
98740000,32767,32767,32767,32767,0,0,32767
98744000,32767,32767,32767,32767,32767,32767,32767
98748000,32767,32767,32767,32767,32767,32767,32767
98752000,32767,32767,32767,32767,0,0,32767
98756000,32767,32767,32767,32767,32767,32767,32767
98760000,32767,32767,32767,32767,0,0,32767
98764000,32767,32767,32767,32767,32767,32767,32767
98768000,32767,32767,32767,32767,32767,32767,32767
98772000,32767,32767,32767,32767,0,0,32767
98776000,32767,32767,32767,32767,32767,32767,32767
98780000,32767,32767,32767,32767,0,0,32767
98784000,32767,32767,32767,32767,32767,32767,32767
98792000,32767,32767,32767,32767,0,0,32767
98796000,32767,32767,32767,32767,32767,32767,32767
98800000,32767,32767,32767,32767,0,0,32767
98804000,32767,32767,32767,32767,32767,32767,32767
98808000,32767,32767,32767,32767,32767,32767,32767
98812000,32767,32767,32767,32767,0,0,32767
98816000,32767,32767,32767,32767,32767,32767,32767
98820000,32767,32767,0,32767,0,0,32767
98824000,32767,32767,32767,32767,32767,32767,32767
98828000,32767,32767,32767,32767,32767,32767,32767
98832000,32767,32767,32767,32767,0,0,32767
98836000,32767,32767,32767,32767,32767,32767,32767
98840000,32767,32767,32767,32767,0,0,32767
98848000,32767,32767,32767,32767,32767,32767,32767
98852000,32767,32767,32767,32767,0,0,32767
98856000,32767,32767,32767,32767,32767,32767,32767
98860000,32767,32767,32767,32767,0,0,32767
98864000,32767,32767,32767,32767,32767,32767,32767
98868000,32767,32767,32767,32767,32767,32767,32767
98872000,32767,32767,32767,32767,32767,0,32767
98876000,32767,32767,32767,32767,-40,32767,32767
98880000,32767,32767,32767,32767,0,0,32767
98884000,32767,32767,32767,32767,32767,32767,32767
98888000,32767,32767,32767,32767,32767,32767,32767
98892000,32767,32767,32767,32767,0,0,32767
98896000,32767,32767,32767,32767,32767,32767,32767
98904000,32767,32767,32767,32767,32767,32767,32767
98908000,32767,32767,32767,32767,32767,32767,32767
98912000,32767,32767,32767,32767,0,0,32767
98916000,32767,32767,32767,32767,32767,32767,32767
98920000,32767,32767,32767,32767,0,0,32767
98928000,32767,32767,32767,32767,32767,32767,32767
98932000,32767,32767,32767,32767,0,0,32767
98936000,32767,32767,32767,32767,32767,32767,32767
98944000,32767,32767,32767,32767,32767,32767,32767
98952000,32767,32767,32767,32767,0,0,32767
98956000,32767,32767,32767,32767,32767,32767,32767
98960000,32767,32767,32767,32767,0,0,32767
98968000,32767,32767,32767,32767,32767,32767,32767
98972000,32767,32767,32767,32767,0,0,32767
98976000,32767,32767,32767,32767,32767,32767,32767
98980000,32767,32767,32767,32767,32767,0,32767
98984000,32767,32767,32767,32767,-40,32767,32767
98992000,32767,32767,32767,32767,0,0,32767
98996000,32767,32767,32767,32767,32767,32767,32767
99000000,32767,32767,32767,32767,0,0,32767
99004000,32767,32767,32767,32767,32767,32767,32767
99008000,32767,32767,32767,32767,32767,32767,32767
99012000,32767,32767,32767,32767,0,0,32767
99016000,32767,32767,32767,32767,32767,32767,32767
99020000,32767,32767,0,32767,0,0,32767
99024000,32767,32767,32767,32767,32767,32767,32767
99028000,32767,32767,32767,32767,32767,32767,32767
99036000,32767,32767,32767,32767,32767,32767,32767
99040000,32767,32767,32767,32767,0,0,32767
99044000,32767,32767,32767,32767,32767,32767,32767
99052000,32767,32767,32767,32767,0,0,32767
99056000,32767,32767,32767,32767,32767,32767,32767
99060000,32767,32767,32767,32767,0,0,32767
99064000,32767,32767,32767,32767,32767,32767,32767
99072000,32767,32767,32767,32767,0,0,32767
99080000,32767,32767,32767,32767,0,0,32767
99084000,32767,32767,32767,32767,32767,32767,32767
99088000,32767,32767,32767,32767,32767,32767,32767
99092000,32767,32767,32767,32767,0,0,32767
99096000,32767,32767,32767,32767,32767,32767,32767
99104000,32767,32767,32767,32767,32767,32767,32767
99108000,32767,32767,32767,32767,32767,32767,32767
99112000,32767,32767,32767,32767,0,0,32767
99116000,32767,32767,32767,32767,32767,32767,32767
99120000,32767,32767,32767,32767,0,0,32767
99124000,32767,32767,32767,32767,32767,32767,32767
99128000,32767,32767,32767,32767,32767,32767,32767
99136000,32767,32767,32767,32767,32767,32767,32767
99140000,32767,32767,32767,32767,0,0,32767
99144000,32767,32767,32767,32767,32767,32767,32767
99148000,32767,32767,32767,32767,32767,32767,32767
99152000,32767,32767,32767,32767,0,0,32767
99156000,32767,32767,32767,32767,32767,32767,32767
99160000,32767,32767,32767,32767,0,0,32767
99164000,32767,32767,32767,32767,32767,32767,32767
99168000,32767,32767,32767,32767,32767,32767,32767
99172000,32767,32767,32767,32767,0,0,32767
99176000,32767,32767,32767,32767,32767,32767,32767
99180000,32767,32767,32767,32767,0,0,32767
99184000,32767,32767,32767,32767,32767,32767,32767
99188000,32767,32767,32767,32767,32767,32767,32767
99192000,32767,32767,32767,32767,0,0,32767
99196000,32767,32767,32767,32767,32767,32767,32767
99200000,32767,32767,32767,32767,0,0,32767
99204000,32767,32767,32767,32767,32767,32767,32767
99208000,32767,32767,32767,32767,32767,32767,32767
99212000,32767,32767,32767,32767,0,0,32767
99216000,32767,32767,32767,32767,32767,32767,32767
99224000,32767,32767,32767,32767,32767,32767,32767
99232000,32767,32767,32767,32767,0,0,32767
99236000,32767,32767,32767,32767,32767,32767,32767
99240000,32767,32767,32767,32767,0,0,32767
99244000,32767,32767,32767,32767,32767,32767,32767
99248000,32767,32767,32767,32767,32767,32767,32767
99256000,32767,32767,32767,32767,32767,32767,32767
99260000,32767,32767,32767,32767,0,0,32767
99264000,32767,32767,32767,32767,32767,32767,32767
99268000,32767,32767,32767,32767,32767,32767,32767
99272000,32767,32767,32767,32767,0,0,32767
99276000,32767,32767,32767,32767,32767,32767,32767
99280000,32767,32767,32767,32767,0,0,32767
99284000,32767,32767,32767,32767,32767,32767,32767
99288000,32767,32767,32767,32767,32767,32767,32767
99296000,32767,32767,32767,32767,32767,32767,32767
99300000,32767,32767,32767,32767,0,0,32767
99304000,32767,32767,32767,32767,32767,32767,32767
99308000,32767,32767,32767,32767,32767,32767,32767
99312000,32767,32767,32767,32767,0,0,32767
99316000,32767,32767,32767,32767,32767,32767,32767
99320000,32767,32767,32767,32767,0,0,32767
99328000,32767,32767,32767,32767,32767,32767,32767
99332000,32767,32767,32767,32767,0,0,32767
99336000,32767,32767,32767,32767,32767,32767,32767
99340000,32767,32767,32767,32767,0,0,32767
99344000,32767,32767,32767,32767,32767,32767,32767
99348000,32767,32767,32767,32767,32767,32767,32767
99352000,32767,32767,32767,32767,0,0,32767
99356000,32767,32767,32767,32767,32767,32767,32767
99360000,32767,32767,32767,32767,0,0,32767
99364000,32767,32767,32767,32767,32767,32767,32767
99368000,32767,32767,32767,32767,32767,32767,32767
99372000,32767,32767,32767,32767,0,0,32767
99376000,32767,32767,32767,32767,32767,32767,32767
99380000,32767,32767,32767,32767,0,0,32767
99384000,32767,32767,32767,32767,32767,32767,32767
99388000,32767,32767,32767,32767,32767,32767,32767
99392000,32767,32767,32767,32767,0,0,32767
99396000,32767,32767,32767,32767,32767,32767,32767
99400000,32767,32767,32767,32767,0,0,32767
99404000,32767,32767,32767,32767,32767,32767,32767
99408000,32767,32767,32767,32767,32767,32767,32767
99416000,32767,32767,32767,32767,32767,32767,32767
99424000,32767,32767,32767,32767,32767,32767,32767
99432000,32767,32767,32767,32767,0,0,32767
99436000,32767,32767,32767,32767,32767,32767,32767
99440000,32767,32767,32767,32767,0,0,32767
99444000,32767,32767,32767,32767,32767,32767,32767
99448000,32767,32767,32767,32767,32767,32767,32767
99456000,32767,32767,32767,32767,32767,32767,32767
99460000,32767,32767,32767,32767,0,0,32767
99464000,32767,32767,32767,32767,32767,32767,32767
99468000,32767,32767,32767,32767,32767,32767,32767
99472000,32767,32767,32767,32767,0,0,32767
99476000,32767,32767,32767,32767,32767,32767,32767
99480000,32767,32767,32767,32767,0,0,32767
99484000,32767,32767,32767,32767,32767,32767,32767
99488000,32767,32767,32767,32767,32767,32767,32767
99492000,32767,32767,32767,32767,0,0,32767
99496000,32767,32767,32767,32767,32767,32767,32767
99500000,32767,32767,32767,32767,0,0,32767
99504000,32767,32767,32767,32767,32767,32767,32767
99512000,32767,32767,32767,32767,0,0,32767
99516000,32767,32767,32767,32767,32767,32767,32767
99520000,32767,32767,32767,32767,32767,0,32767
99524000,32767,32767,32767,32767,-40,32767,32767
99528000,32767,32767,32767,32767,32767,32767,32767
99532000,32767,32767,32767,32767,0,0,32767
99536000,32767,32767,32767,32767,32767,32767,32767
99540000,32767,32767,32767,32767,0,0,32767
99544000,32767,32767,32767,32767,32767,32767,32767
99548000,32767,32767,32767,32767,32767,32767,32767
99552000,32767,32767,32767,32767,0,0,32767
99556000,32767,32767,32767,32767,32767,32767,32767
99560000,32767,32767,32767,32767,0,0,32767
99564000,32767,32767,32767,32767,32767,32767,32767
99568000,32767,32767,32767,32767,32767,32767,32767
99572000,32767,32767,32767,32767,0,0,32767
99576000,32767,32767,32767,32767,32767,32767,32767
99580000,32767,32767,32767,32767,0,0,32767
99584000,32767,32767,32767,32767,32767,32767,32767
99588000,32767,32767,32767,32767,32767,32767,32767
99592000,32767,32767,32767,32767,0,0,32767
99596000,32767,32767,32767,32767,32767,32767,32767
99600000,32767,32767,32767,32767,0,0,32767
99604000,32767,32767,32767,32767,32767,32767,32767
99608000,32767,32767,32767,32767,32767,32767,32767
99612000,32767,32767,32767,32767,0,0,32767
99616000,32767,32767,32767,32767,32767,32767,32767
99620000,32767,32767,0,32767,0,0,32767
99624000,32767,32767,32767,32767,32767,32767,32767
99628000,32767,32767,32767,32767,32767,32767,32767
99632000,32767,32767,32767,32767,0,0,32767
99636000,32767,32767,32767,32767,32767,32767,32767
99640000,32767,32767,32767,32767,0,0,32767
99648000,32767,32767,32767,32767,32767,32767,32767
99652000,32767,32767,32767,32767,0,0,32767
99660000,32767,32767,32767,32767,0,0,32767
99664000,32767,32767,32767,32767,32767,32767,32767
99668000,32767,32767,32767,32767,32767,32767,32767
99672000,32767,32767,32767,32767,0,0,32767
99676000,32767,32767,32767,32767,32767,32767,32767
99680000,32767,32767,32767,32767,32767,32767,32767
99688000,32767,32767,32767,32767,32767,32767,32767
99692000,32767,32767,32767,32767,32767,32767,32767
99696000,32767,32767,32767,32767,-40,-40,32767
99700000,32767,32767,32767,32767,0,0,32767
99704000,32767,32767,32767,32767,32767,32767,32767
99708000,32767,32767,32767,32767,32767,32767,32767
